56;SA;1893;30;4.36425;0.85;9.34441e-16
56;SA;1789;60;4.78226;0.85;9.54978e-16
56;SA;1782;120;4.06826;0.85;9.65247e-16
56;SA;1895;180;4.38313;0.85;9.44709e-16
56;SA;1903;240;4.44922;0.85;9.65247e-16
56;SA;1985;30;7.6157;0.9;9.48296e-16
56;SA;1881;60;6.20959;0.9;9.38099e-16
56;SA;1784;120;6.12037;0.9;9.58492e-16
56;SA;1851;180;6.65725;0.9;9.48296e-16
56;SA;1884;240;7.08974;0.9;9.48296e-16
56;SA;6700;30;30;0.99;189.144
56;SA;1798;60;59.9972;0.99;3.94768
56;SA;1746;120;79.1994;0.99;0.000535951
56;SA;1736;180;79.0914;0.99;8.29181e-08
56;SA;1758;240;74.751;0.99;2.0397e-11
171;SA;3920;30;28.6225;0.85;0.66975
171;SA;4223;60;29.1691;0.85;3.26613e-05
171;SA;4092;120;29.6025;0.85;3.0626e-14
171;SA;4224;180;29.7349;0.85;9.94153e-16
171;SA;4279;240;31.5836;0.85;8.57642e-16
171;SA;7837;30;29.9996;0.9;19.4071
171;SA;4104;60;46.8966;0.9;0.0232228
171;SA;4098;120;49.1619;0.9;2.86262e-08
171;SA;4023;180;47.5944;0.9;4.48742e-14
171;SA;3659;240;47.6017;0.9;9.88644e-16
171;SA;26431;30;30;0.99;7349.62
171;SA;24267;60;60;0.99;4092.1
171;SA;24999;120;120;0.99;1225.1
171;SA;25089;180;180;0.99;370.474
171;SA;19415;240;240;0.99;109.505
358;SA;6863;30;30;0.85;118.207
358;SA;5135;60;60;0.85;8.77698
358;SA;1314;120;116.37;0.85;0.0483894
358;SA;1278;180;145.936;0.85;0.000226765
358;SA;1304;240;107.267;0.85;1.17207e-06
358;SA;6799;30;30;0.9;276.561
358;SA;6555;60;60;0.9;51.2473
358;SA;1606;120;119.998;0.9;1.87698
358;SA;1254;180;163.643;0.9;0.0604215
358;SA;1272;240;166.044;0.9;0.002213
358;SA;6673;30;30;0.99;1270.79
358;SA;6872;60;60;0.99;1154.16
358;SA;7084;120;120;0.99;792.37
358;SA;6874;180;180;0.99;574.453
358;SA;6767;240;240;0.99;420.674
56;TS;1777;30;17.8818;0
56;TS;1781;60;0.512814;0
56;TS;1783;120;35.914;0
56;TS;1771;180;6.66337;0
56;TS;1730;240;10.2404;0
56;TS;1969;30;14.6944;1
56;TS;2108;60;34.0227;1
56;TS;1922;120;34.4556;1
56;TS;1917;180;111.53;1
56;TS;1895;240;174.645;1
56;TS;1789;30;5.6302;2
56;TS;1774;60;57.1841;2
56;TS;1725;120;62.0962;2
56;TS;1765;180;21.5734;2
56;TS;1679;240;193.717;2
171;TS;3545;30;18.6377;0
171;TS;3545;60;19.0421;0
171;TS;3545;120;18.8297;0
171;TS;3545;180;19.1509;0
171;TS;3545;240;18.8159;0
171;TS;6013;30;2.60279;1
171;TS;5947;60;5.04416;1
171;TS;5958;120;4.90458;1
171;TS;5826;180;175.539;1
171;TS;5548;240;179.209;1
171;TS;4626;30;24.654;2
171;TS;3881;60;47.0809;2
171;TS;4432;120;42.6592;2
171;TS;4118;180;176.311;2
171;TS;4024;240;183.634;2
358;TS;4304;30;29.7172;0
358;TS;2843;60;59.9897;0
358;TS;1743;120;119.565;0
358;TS;1552;180;170.627;0
358;TS;1505;240;239.144;0
358;TS;5542;30;29.7555;1
358;TS;5402;60;56.5066;1
358;TS;5401;120;119.628;1
358;TS;5391;180;101.63;1
358;TS;5391;240;100.448;1
358;TS;3478;30;29.7834;2
358;TS;2408;60;59.892;2
358;TS;1766;120;119.994;2
358;TS;1645;180;174.403;2
358;TS;1617;240;220.06;2
